a_id_,ClusterID,val_CRBEC,val_FC011EC,val_FC01EC,val_FC021EC,val_FC022EC,val_FC02EC,val_FC031EC,val_FC032EC,val_FC041EC,val_FC042EC,val_FC043EC,val_FC044EC,val_FC045EC,val_FC04EC,val_FC052EC,val_FC053EC,val_FC054EC,val_FC055EC,val_FC056EC,val_FC05EC,val_FC063EC,val_FC06EC,val_FC071EC,val_FC072EC,val_FC07EC,val_FC091EC,val_FC096EC,val_FC10EC,val_FC121EC,val_FC123EC,val_FC125EC,val_FC126EC,val_FCTOTEC,val_HHPEDY000_001EC,val_HHPEDY001_002EC,val_HHPEDY002_005EC,val_HHPEDY005_007EC,val_HHPEDY007_010EC,val_HHPEDY010_020EC,val_HHPEDY020_035EC,val_HHPEDY035_070EC,val_HHPEDY070_100EC,val_HHPEDY100_150EC,val_HHPEDY150_200EC,val_HHPEDY200_250EC,val_PEDYEC,val_PEDYHHEC,val_RRBEC
Denmark_DK022 - Vest- og Sydsjælland,0,13930820000.0,1373412800.0,1579609200.0,218021920.0,188413540.0,441323200.0,574435820.0,134465860.0,757310740.0,1731039000.0,147772020.0,292579000.0,594660720.0,3525053200.0,111067420.0,156905820.0,135825660.0,122883560.0,109499740.0,973550740.0,50838914.0,487076640.0,837738640.0,923752600.0,1889092000.0,446975820.0,151397220.0,91739632.0,435663820.0,112827660.0,335890440.0,445674020.0,14131088000.0,0.001444,0.01768,9.8735562,112.912758,962.91202,20916.316,71162.386,125945.74,38857.054,17686.951999999997,3472.2818,783.85212,14717966000.0,52529.31599999999,5035644400.0
Denmark_DK03 - Syddanmark,0,29202992000.0,2826631400.0,3278718200.0,446236100.0,516329660.0,1044239400.0,1095068200.0,267975260.0,2103011200.0,2781972200.0,343132040.0,647561140.0,1439514000.0,7318702800.0,204013160.0,304592400.0,242174740.0,251242400.0,229493840.0,2003449000.0,127754140.0,877548400.0,1677438600.0,2162729800.0,4121986000.0,813431920.0,385625360.0,237205880.0,771957740.0,230759760.0,748808140.0,1095559000.0,29675628000.0,0.006116,0.06076,27.064436,287.05339999999995,2298.317,45842.414,148375.37999999998,257698.58,80556.606,37809.39,7787.522999999999,1843.4474,30755918000.0,52729.736,10093247600.0
Denmark_DK031 - Fyn,0,11741280000.0,1147455800.0,1330978200.0,180244620.0,208555840.0,421790440.0,460315740.0,112645660.0,842978700.0,1115135600.0,137542280.0,259570660.0,577018700.0,2933653600.0,81075654.0,121046020.0,96240986.0,99844548.0,91201252.0,796176680.0,50713652.0,348354900.0,666843640.0,859761660.0,1638637800.0,327497480.0,155257380.0,101777056.0,307387100.0,91886560.0,298169120.0,436242380.0,11930726000.0,0.00318,0.03096,13.284232,138.23816,1084.1869599999998,20746.27,64252.43400000001,105716.62,31267.184,14057.404,2763.8472,630.78964,12280290000.0,50972.058000000005,4069810200.0
Denmark_DK032 - Sydjylland,0,17461714000.0,1679175800.0,1947740200.0,265991460.0,307773840.0,622449080.0,634752540.0,155329580.0,1260032800.0,1666836600.0,205589760.0,387990520.0,862495340.0,4385049200.0,122937480.0,183546360.0,145933780.0,151397840.0,138292600.0,1207272400.0,77040488.0,529193500.0,1010595180.0,1302968200.0,2483348400.0,485934400.0,230368000.0,135428820.0,464570640.0,138873180.0,450639000.0,659316600.0,17744902000.0,0.002936,0.0298,13.780204,148.81526000000002,1214.13,25096.142,84122.954,151981.91999999998,49289.422000000006,23751.986,5023.6756000000005,1212.6578000000002,18475630000.0,53966.672,6023435400.0
Denmark_DK04 - Midtjylland,0,32411050000.0,3567531000.0,4148929600.0,497356540.0,415273680.0,1016029000.0,970924340.0,206819400.0,3128322200.0,3801991000.0,295514600.0,782492520.0,2000254600.0,10013380000.0,208001600.0,285434480.0,152853540.0,199354180.0,184656200.0,1633965400.0,110132076.0,788112860.0,1297095200.0,2009390600.0,3560931000.0,814691160.0,373751940.0,205797100.0,801546860.0,284389560.0,853539320.0,1143629600.0,33023584000.0,0.01662,0.1157354,36.536404000000005,349.90202000000005,2595.7378,47687.562,150766.96,270593.72000000003,91140.784,46409.142,10589.886600000002,2740.9408000000003,34290116000.0,54935.342,10238737200.0
Denmark_DK041 - Vestjylland,0,10308075200.0,1182021600.0,1374642400.0,158314560.0,132196060.0,323421600.0,285956180.0,60919472.0,995961000.0,1210442800.0,94083884.0,249124700.0,636858800.0,3188001400.0,67343962.0,92420480.0,49492590.0,64548428.0,59795198.0,529063800.0,35063878.0,250947860.0,419660300.0,650181200.0,1152169600.0,254805800.0,116874490.0,53726694.0,255213060.0,90552030.0,271785820.0,364174980.0,10503075000.0,0.001384,0.01526,7.4959496,82.005376,674.7074399999999,14106.070000000002,47874.254,88261.25,29361.388,14472.382,3139.557,773.09632,10908312000.0,54795.522,3286803400.0
Denmark_DK042 - Østjylland (includes Aarhus),0,22102976000.0,2385509200.0,2774287000.0,339041980.0,283077600.0,692607500.0,684968140.0,145899920.0,2132361000.0,2591548200.0,201430720.0,533367860.0,1363395800.0,6825379000.0,140657660.0,193013980.0,103360962.0,134805740.0,124861000.0,1104901800.0,75068210.0,537164980.0,877434840.0,1359209400.0,2408761200.0,559885380.0,256877500.0,152070420.0,546333800.0,193837520.0,581753520.0,779454540.0,22520508000.0,0.01526,0.100477,29.040455999999978,267.89666,1921.0304,33581.492,102892.7,182332.48,61779.39400000001,31936.762,7450.3296,1967.8444,23381806000.0,55000.898,6951935600.0
Denmark_DK05 - Nordjylland,0,14126020000.0,1371225200.0,1581861600.0,221678380.0,259814000.0,520478260.0,620960800.0,128918040.0,965820400.0,1328173600.0,186087700.0,320268400.0,672500700.0,3474518400.0,87769654.0,155727620.0,88875416.0,87471586.0,103352220.0,822961220.0,61443606.0,448113420.0,614727340.0,1066066980.0,1834263000.0,520618040.0,192750820.0,86035354.0,319010740.0,133578880.0,337748380.0,607602860.0,14348400000.0,0.002384,0.02614,12.77356199999998,139.0171,1133.8326,23010.408000000003,74513.872,127302.56,38680.88,17643.716000000004,3508.903,806.05158,14908562000.0,51934.37,5098656600.0
Denmark_DK050 - Nordjylland,0,14126020000.0,1371225200.0,1581861600.0,221678380.0,259814000.0,520478260.0,620960800.0,128918040.0,965820400.0,1328173600.0,186087700.0,320268400.0,672500700.0,3474518400.0,87769654.0,155727620.0,88875416.0,87471586.0,103352220.0,822961220.0,61443606.0,448113420.0,614727340.0,1066066980.0,1834263000.0,520618040.0,192750820.0,86035354.0,319010740.0,133578880.0,337748380.0,607602860.0,14348400000.0,0.002384,0.02614,12.77356199999998,139.0171,1133.8326,23010.408000000003,74513.872,127302.56,38680.88,17643.716000000004,3508.903,806.05158,14908562000.0,51934.37,5098656600.0
Estonia_EE0 - Estonia,0,13298866000.0,2370933000.0,2592949400.0,531945040.0,229200340.0,802604500.0,707174080.0,172568920.0,254647000.0,1453579600.0,26604770.0,132672160.0,522083580.0,2391213000.0,66397972.0,183777300.0,67339410.0,68556968.0,76083984.0,706334220.0,67113840.0,481887000.0,412466060.0,935517320.0,1674920200.0,296630600.0,134182580.0,77093490.0,384748020.0,126165780.0,91627932.0,429923900.0,13577088000.0,10.000072,248.77818,15387.824,30452.556,67911.17799999999,235761.46,177805.54,88161.062,9816.787,2624.6202,343.37898000000007,64.26943,14223600000.0,22623.312,8180133600.0
Estonia_EE00 - Estonia,0,13298866000.0,2370933000.0,2592949400.0,531945040.0,229200340.0,802604500.0,707174080.0,172568920.0,254647000.0,1453579600.0,26604770.0,132672160.0,522083580.0,2391213000.0,66397972.0,183777300.0,67339410.0,68556968.0,76083984.0,706334220.0,67113840.0,481887000.0,412466060.0,935517320.0,1674920200.0,296630600.0,134182580.0,77093490.0,384748020.0,126165780.0,91627932.0,429923900.0,13577088000.0,10.000072,248.77818,15387.824,30452.556,67911.17799999999,235761.46,177805.54,88161.062,9816.787,2624.6202,343.37898000000007,64.26943,14223600000.0,22623.312,8180133600.0
Estonia_EE001 - Põhja-Eesti (includes Tallinn),0,7710391600.0,1236328400.0,1352108800.0,286256900.0,123325500.0,431894040.0,425860840.0,103922016.0,141574660.0,808172040.0,14790394.0,73754596.0,290231040.0,1329426600.0,37938578.0,105012260.0,38476868.0,39174388.0,43471106.0,403596340.0,40915080.0,293745280.0,231770840.0,525655780.0,941116620.0,185216340.0,83788838.0,56641344.0,236664320.0,77607412.0,56361892.0,264480180.0,7884621000.0,0.59997039999998,18.2716,1862.559,5137.8222,15379.390000000005,85391.97400000002,101940.164,68695.04999999999,8987.285199999998,2517.4398,337.23276,63.6629,8886444000.0,30589.838,4605157400.0
Estonia_EE004 - Lääne-Eesti,0,1142756200.0,236610240.0,258764840.0,57426978.0,24746950.0,86649458.0,59558974.0,14533738.0,19656394.0,112196980.0,2053805.4,10242196.0,40305138.0,184580000.0,6359567.0,17600818.0,6449648.4,6565821.4,7287747.8,67649954.0,4493168.0,32267130.0,34759676.0,78844048.0,141159980.0,24529614.0,11094729.8,4613967.6,32026926.0,10501976.4,7627192.0,35780770.0,1161858200.0,1.9741616,48.339434,2840.719,5298.1274,10938.616000000002,30965.724,15352.2,3857.9074,160.06944,20.31863599999998,1.142394,0.1110902,1083254800.0,15591.176,752453820.0
Estonia_EE006 - Kesk-Eesti,0,901793160.0,178049320.0,194720280.0,47459026.0,20451950.0,71609622.0,41649542.0,10163420.0,15871504.0,90592676.0,1658353.6,8270124.2,32544684.0,149038640.0,4838415.0,13390788.0,4906945.2,4995305.8,5544613.0,51468558.0,3833551.0,27530628.0,35298238.0,80066134.0,143347920.0,19276370.0,8718706.4,2548442.6,22260670.0,7299510.0,5301366.2,24869718.0,916714800.0,1.6853204000000002,42.82225999999999,2498.9926,4585.6536,9282.5226,25232.892,11746.108000000002,2736.8598,102.725918,12.1651582,0.6310798,0.05762,844221420.0,15014.13,594400300.0
Estonia_EE007 - Kirde-Eesti,0,970002120.0,222631800.0,243476420.0,46488388.0,20035038.0,70146348.0,43751700.0,10676319.6,25764442.0,147056280.0,2692127.4,13425786.0,52833754.0,241936900.0,3936404.4,10893907.4,3992121.2,4063851.4,4511080.0,41872504.0,5354832.0,38458470.0,23832652.0,54060700.0,96789048.0,15336260.0,6936342.6,1931264.8,23245740.0,7622450.2,5535922.6,25967578.0,992857180.0,3.729255,79.01192599999999,3774.4046,6252.979600000001,11756.462,28828.096,11957.71,2522.8932,85.57924,9.5862842,0.470493,0.0414,906110080.0,13888.654,612940740.0
Estonia_EE008 - Lõuna-Eesti,0,2573925200.0,497313160.0,543879000.0,94313742.0,40640900.0,142305020.0,136353060.0,33273394.0,51780012.0,295561800.0,5410091.4,26979440.0,106168960.0,486230880.0,13325010.0,36879506.0,13513826.0,13757600.0,15269438.0,141746900.0,12517212.0,89885516.0,86804654.0,196890580.0,352506700.0,52271996.0,23643986.0,11358470.0,70550348.0,23134430.0,16801560.0,78825656.0,2621038800.0,2.0113634,60.332936,4411.148999999999,9177.974,20554.184,65342.75800000001,36809.342,10348.3526,481.12834,65.11054200000001,3.902228800000001,0.39642659999998,2503570000.0,17003.314000000002,1615181600.0
Finland_FI1 - Manner-Suomi,0,116365780000.0,12451954000.0,13649988000.0,3280781600.0,1217795200.0,4861662800.0,4501939800.0,729123500.0,7389396200.0,19915808000.0,185218400.0,630409900.0,4524671800.0,32641496000.0,533817020.0,1079164800.0,412704820.0,742316760.0,1216150200.0,5731760000.0,875673920.0,5436699000.0,3799816400.0,7041800400.0,13372578000.0,1774495000.0,1251150060.0,444260340.0,2572641200.0,648092580.0,2483281400.0,3052374600.0,116103260000.0,6.350592399999959,8.659953400000001,438.67642,3198.07,20266.342000000004,315442.12,851861.04,1181899.2,287902.86,112246.0,19509.516,4204.8596,128196920000.0,45802.93199999999,43365558000.0
Finland_FI19 - Länsi-Suomi,0,27492978000.0,3082324400.0,3372941600.0,640303120.0,277213420.0,1004131980.0,997065180.0,161461760.0,1369209800.0,5299081200.0,84941732.0,173016400.0,1062576600.0,7987844400.0,134239920.0,265101420.0,91935210.0,199032220.0,300469860.0,1374654000.0,246946640.0,1351502600.0,911444200.0,1826738800.0,3116464600.0,401197520.0,237017140.0,86698040.0,541838600.0,159209220.0,656385600.0,742840820.0,27430570000.0,0.09706,0.4818824,68.178762,626.7308800000001,4569.229600000001,79969.226,222677.9,299525.68,65224.814,21327.03,2751.0576,432.46688,30388728000.0,43577.956000000006,10334950000.0
Finland_FI193 - Keski-Suomi,0,5424492800.0,610321140.0,667865340.0,126732560.0,54867926.0,198743800.0,200800240.0,32517182.0,269659280.0,1043630200.0,16728872.0,34074864.0,209270960.0,1573170800.0,26754378.0,52835368.0,18323022.0,39667584.0,59884222.0,273972380.0,48327198.0,264487600.0,181568480.0,363906160.0,620831600.0,77799362.0,45960830.0,17595914.0,106251800.0,31220080.0,128713920.0,145668760.0,5412203000.0,0.01608,0.09696,15.415944,143.51104,1042.676,17657.026,46844.036,59283.064,12121.329999999998,3788.191800000001,464.73206,70.127732,5968825000.0,42194.78600000001,2044207400.0
Finland_FI194 - Etelä-Pohjanmaa,0,3597646800.0,424700260.0,464745440.0,85091736.0,36841618.0,133442760.0,123757920.0,20041718.0,179332220.0,694058020.0,11125264.0,22661670.0,139182540.0,1046231000.0,17873060.0,35295772.0,12241188.0,26499016.0,40003550.0,183026540.0,31755342.0,173791640.0,121259760.0,243048500.0,414632560.0,51205882.0,30245244.0,9765569.4,70083964.0,20592598.0,84900008.0,96091376.0,3589473200.0,0.002562,0.023,5.585375399999959,59.791564,489.48002,9793.0548,29042.116,39511.808000000005,8337.8332,2600.0656,312.67896,45.959664,3925101600.0,43510.056,1366711200.0
Finland_FI195 - Pohjanmaa,0,3560667200.0,399173020.0,436809700.0,83166320.0,36006778.0,130422780.0,130341820.0,21107422.0,177285200.0,686129240.0,10998264.0,22402506.0,137587120.0,1034275200.0,17433406.0,34427876.0,11939676.0,25847578.0,39020560.0,178523540.0,31846588.0,174291560.0,118347060.0,237200960.0,404665060.0,51679144.0,30527924.0,11396262.0,69966330.0,20558178.0,84757550.0,95925366.0,3552587000.0,0.0004246,0.0060019999999999,2.4084924,30.554494,291.05528,7301.075200000001,25515.036,39552.96,9117.350800000002,2951.728,362.7234,53.56459199999999,3924619200.0,46065.606,1339156600.0
Finland_FI196 - Satakunta,0,4291521400.0,501895000.0,549219880.0,99245800.0,42970886.0,155639900.0,146901440.0,23790528.0,213538180.0,826450500.0,13247342.0,26984756.0,165738140.0,1245806000.0,20912248.0,41297292.0,14323188.0,31004600.0,46804692.0,214150160.0,38815312.0,212429480.0,141963740.0,284558300.0,485436660.0,62854168.0,37120750.0,11296950.0,84959042.0,24963082.0,102919840.0,116493280.0,4281789400.0,0.008012,0.05336,9.5564654,92.958504,703.27332,12704.7,35569.162,47333.402,10102.1616,3238.4802000000004,406.69182000000006,62.31029,4770745400.0,43276.94,1625585600.0
Finland_FI197 - Pirkanmaa (includes Tampere),0,10618650000.0,1146235200.0,1254301200.0,246066660.0,106526240.0,385882660.0,395263800.0,64004908.0,529394760.0,2048813200.0,32841984.0,66892604.000000015,410798000.0,3088361400.0,51266846.0,101245096.0,35108130.0,76013452.0,114756840.0,524981000.0,96202192.0,526502440.0,348305160.0,698024880.0,1190898600.0,157658980.0,93162384.0,36643344.0,210577460.0,61875310.0,255094320.0,288662080.0,10594518000.0,0.06998,0.3026053999999999,35.212484,299.91528,2042.7448,32513.372000000003,85707.566,113844.44,25546.14,8748.563,1204.2312,200.5046,11799440000.0,43663.214,3959289600.0
Finland_FI1B - Helsinki-Uusimaa,0,40323382000.0,3837085400.0,4222089200.0,1200098800.0,425434340.0,1739920200.0,1686708000.0,290500000.0,3339475800.0,6630570400.0,60072414.0,137569600.0,1175085400.0,11341380000.0,169321520.0,364087900.0,148230060.0,206475700.0,404530360.0,1970426600.0,261847440.0,1764573800.0,1141923600.0,1924730800.0,4366171000.0,644426620.0,548781320.0,174239920.0,902496180.0,203860460.0,724752280.0,1279237000.0,40233042000.0,5.6562546,6.5036704,217.42918,1286.2424,6776.6504,84581.876,218406.24,357072.58,116845.34,58298.546,12752.956,3154.103,45381328000.0,52715.03400000001,14036604000.0
Finland_FI1B1 - Helsinki-Uusimaa,0,40323382000.0,3837085400.0,4222089200.0,1200098800.0,425434340.0,1739920200.0,1686708000.0,290500000.0,3339475800.0,6630570400.0,60072414.0,137569600.0,1175085400.0,11341380000.0,169321520.0,364087900.0,148230060.0,206475700.0,404530360.0,1970426600.0,261847440.0,1764573800.0,1141923600.0,1924730800.0,4366171000.0,644426620.0,548781320.0,174239920.0,902496180.0,203860460.0,724752280.0,1279237000.0,40233042000.0,5.6562546,6.5036704,217.42918,1286.2424,6776.6504,84581.876,218406.24,357072.58,116845.34,58298.546,12752.956,3154.103,45381328000.0,52715.03400000001,14036604000.0
Finland_FI1C - Etelä-Suomi,0,23862834000.0,2652004200.0,2906314800.0,717091460.0,244451500.0,1039588800.0,960961980.0,137407780.0,1345139400.0,3969789000.0,17552978.0,147325500.0,1091025000.0,6570024600.0,107187060.0,217824380.0,73555470.0,162548940.0,232081900.0,1123643600.0,172107160.0,1227297000.0,749265980.0,1518262400.0,2675841200.0,350444620.0,183516080.0,84437512.0,558826100.0,135893400.0,460308840.0,560901960.0,23809146000.0,0.52168799999998,1.3006948,98.670084,766.0301400000001,4943.048400000001,75100.886,193072.24,249458.0,54296.712000000014,18269.264,2493.1254,416.86952,25755942000.0,42993.07000000001,9286208800.0
Finland_FI1C1 - Varsinais-Suomi,0,10181796000.0,1088493400.0,1192868200.0,303983400.0,103621220.0,440691960.0,430397000.0,61540018.0,573037880.0,1691131200.0,7477666.0,62759474.0,464748860.0,2798811400.0,45430554.0,92324738.0,31174406.0,68896904.0,98370462.0,476244840.0,73768386.0,526045480.0,317670960.0,643666600.0,1134461200.0,150515400.0,78833706.0,40863100.0,239057880.0,58134006.0,196913620.0,239925260.0,10158921400.0,0.1467964,0.47498639999998,41.55086,324.32208,2065.4566,30422.743999999995,77637.22,104100.58,24440.648,8827.302800000001,1304.3048,231.26258,11036942000.0,44237.1,3937111000.0
Finland_FI1C2 - Kanta-Häme,0,3574549200.0,396906840.0,434967700.0,107628200.0,36689720.0,156031800.0,135988960.0,19444956.0,202445580.0,597459900.0,2641750.2,22172756.0,164201620.0,988800100.0,16185688.0,32892346.0,11107206.0,24545524.0,35045246.0,169674860.0,25990664.0,185339400.0,113127160.0,229234040.0,404009760.0,52641616.0,27566242.0,11493450.0,84300656.0,20499920.0,69439016.0,84614538.0,3566468000.0,0.003284,0.02592,5.60168719999996,58.13825599999998,465.87858,9172.3294,27387.28,38405.01,8507.733400000001,2775.3540000000003,352.82326,54.34528400000001,3867564600.0,44350.762,1386936600.0
Finland_FI1C3 - Päijät-Häme,0,4045995200.0,466166640.0,510869480.0,122782600.0,41856432.0,178001880.0,160115080.0,22895318.0,228064940.0,673071340.0,2976063.2,24978992.0,184986000.0,1113940400.0,18156120.0,36896444.0,12459606.0,27533448.0,39311066.0,190331480.0,28819184.0,205509120.0,126915080.0,257178480.0,453254660.0,59127076.0,30960644.0,13251024.0,93945866.0,22845310.0,77383812.0,94298332.0,4036891800.0,0.3659602,0.7488074000000001,39.414774,256.50288,1397.2643999999998,16347.728,34900.494,40548.052,8609.369200000001,2969.923,425.68304,74.60531999999998,4328455200.0,40990.524,1586120000.0
Finland_FI1C4 - Kymenlaakso,0,3491097800.0,403536500.0,442235840.0,105064180.0,35817976.0,152315520.0,132208080.0,18905496.0,197054680.0,581561139.9999999,2571410.2,21583290.0,159845020.0,962497280.0,15758168.0,32022984.0,10814564.0,23896488.0,34117744.0,165195160.0,25209800.0,179769820.0,110121260.0,223161520.0,393289240.0,51139902.0,26773910.0,10433104.0,81860204.0,19906154.0,67428768.0,82173572.0,3483232600.0,0.002574,0.02454,6.188052000000001,66.396204,540.75632,10538.626,29993.238,38373.630000000005,7514.3864,2207.7004,247.95682,34.514883999999995,3768113000.0,42088.186,1367246600.0
Finland_FI1C5 - Etelä-Karjala,0,2569399000.0,296900860.0,325373620.0,77633074.0,26466188.0,112547560.0,102252906.0,14621992.0,144536260.0,426565180.0,1886087.8,15830974.0,117243580.0,705975340.0,11656530.0,23687866.0,7999680.8,17676582.0,25237368.0,122197200.0,18319138.0,130633080.0,81431542.0,165021680.0,290826200.0,37020642.0,19381568.0,8396834.8,59661518.0,14508026.0,49143628.0,59890266.0,2563630600.0,0.003072,0.02644,5.914699400000001,60.670730000000006,473.69258,8619.461000000001,23154.026,28030.7,5224.5734,1488.9842,162.35773999999998,22.141466,2754867600.0,40966.674000000006,1008794400.0
Finland_FI1D - Pohjois- ja Itä-Suomi,0,24686580000.0,2880538800.0,3148642400.0,723288560.0,270696040.0,1078022400.0,857204540.0,139753980.0,1335571400.0,4016368600.0,22651274.0,172498400.0,1195985000.0,6742246400.0,123068560.0,232150980.0,98984086.0,174259900.0,279068080.0,1263036400.0,194772660.0,1093325600.0,997182200.0,1772068600.0,3214102600.0,378426240.0,281835520.0,98884842.0,569480160.0,149129480.0,641834760.0,469394680.0,24630500000.0,0.07558,0.3737055999999999,54.398424,519.0667000000001,3977.4134,75790.12999999999,217704.68,275843.2,51535.98,14351.154,1512.3774,201.42032,26670918000.0,41571.364,9707792200.0
Finland_FI1D1 - Etelä-Savo,0,2762025400.0,344248620.0,376292200.0,79623182.0,29801824.0,118674920.0,89195028.0,14543086.0,148798000.0,447480480.0,2523622.8,19219422.0,133263640.0,751192880.0,13654690.0,25757030.0,10983446.0,19333748.0,30960984.0,140138480.0,22030362.0,123663600.0,110635280.0,196628540.0,356614780.0,42626528.0,31736268.0,8529530.6,64108760.0,16787750.0,72254076.0,52849666.0,2755778200.0,0.03862,0.1516786,15.24927799999998,121.62868,774.8571999999999,10906.62,25432.594000000005,29465.306,5755.3156,1786.9608000000003,221.699,34.128532,3016764800.0,40481.83,1099698000.0
